case_name,reward_map,requested_detour_budget,trials,waypoint_count,successful_trials,failure_trials,success_rate,reward_per_distance_mean_successful,reward_per_distance_std_successful,total_reward_mean_successful,total_reward_std_successful,total_distance_mean_all,total_distance_std_all,total_distance_mean_successful,total_distance_std_successful,visited_waypoints_mean_all,visited_waypoints_std_all,completion_rate_mean_all,completion_rate_std_all,runtime_seconds_mean,runtime_seconds_std
circle,1,5,1,5,1,0,1.000000,0.568842,0.000000,38.112389,0.000000,67.000000,0.000000,67.000000,0.000000,5.000000,0.000000,1.000000,0.000000,9.734437,0.000000
circle,2,5,1,5,1,0,1.000000,0.730552,0.000000,48.946961,0.000000,67.000000,0.000000,67.000000,0.000000,5.000000,0.000000,1.000000,0.000000,11.352286,0.000000
circle,3,5,1,5,1,0,1.000000,0.724277,0.000000,48.526586,0.000000,67.000000,0.000000,67.000000,0.000000,5.000000,0.000000,1.000000,0.000000,10.746122,0.000000
circle,4,5,1,5,1,0,1.000000,0.505971,0.000000,33.900027,0.000000,67.000000,0.000000,67.000000,0.000000,5.000000,0.000000,1.000000,0.000000,10.601101,0.000000
circle,5,5,1,5,1,0,1.000000,0.681936,0.000000,45.689684,0.000000,67.000000,0.000000,67.000000,0.000000,5.000000,0.000000,1.000000,0.000000,11.290781,0.000000
circle,6,5,1,5,1,0,1.000000,0.516295,0.000000,34.591796,0.000000,67.000000,0.000000,67.000000,0.000000,5.000000,0.000000,1.000000,0.000000,10.316145,0.000000
circle,7,5,1,5,1,0,1.000000,0.819399,0.000000,54.899765,0.000000,67.000000,0.000000,67.000000,0.000000,5.000000,0.000000,1.000000,0.000000,11.338054,0.000000
circle,8,5,1,5,1,0,1.000000,0.601367,0.000000,40.291581,0.000000,67.000000,0.000000,67.000000,0.000000,5.000000,0.000000,1.000000,0.000000,11.391241,0.000000
circle,9,5,1,5,1,0,1.000000,0.534750,0.000000,35.828230,0.000000,67.000000,0.000000,67.000000,0.000000,5.000000,0.000000,1.000000,0.000000,11.105498,0.000000
circle,10,5,1,5,1,0,1.000000,0.505670,0.000000,33.879863,0.000000,67.000000,0.000000,67.000000,0.000000,5.000000,0.000000,1.000000,0.000000,10.140553,0.000000
