case_name,reward_map,requested_detour_budget,trials,waypoint_count,successful_trials,failure_trials,success_rate,reward_per_distance_mean_successful,reward_per_distance_std_successful,total_reward_mean_successful,total_reward_std_successful,total_distance_mean_all,total_distance_std_all,total_distance_mean_successful,total_distance_std_successful,visited_waypoints_mean_all,visited_waypoints_std_all,completion_rate_mean_all,completion_rate_std_all,runtime_seconds_mean,runtime_seconds_std
center_block,1,5,1,2,1,0,1.000000,0.514384,0.000000,15.431518,0.000000,30.000000,0.000000,30.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.278279,0.000000
center_block,2,5,1,2,1,0,1.000000,0.852770,0.000000,25.583107,0.000000,30.000000,0.000000,30.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.280451,0.000000
center_block,3,5,1,2,1,0,1.000000,0.669717,0.000000,20.091499,0.000000,30.000000,0.000000,30.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.311940,0.000000
center_block,4,5,1,2,1,0,1.000000,0.520866,0.000000,15.625969,0.000000,30.000000,0.000000,30.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.273334,0.000000
center_block,5,5,1,2,1,0,1.000000,0.878762,0.000000,26.362870,0.000000,30.000000,0.000000,30.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.316554,0.000000
center_block,6,5,1,2,1,0,1.000000,0.504582,0.000000,15.137472,0.000000,30.000000,0.000000,30.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.258374,0.000000
center_block,7,5,1,2,1,0,1.000000,0.894010,0.000000,26.820287,0.000000,30.000000,0.000000,30.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.286614,0.000000
center_block,8,5,1,2,1,0,1.000000,0.536416,0.000000,16.092467,0.000000,30.000000,0.000000,30.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.255615,0.000000
center_block,9,5,1,2,1,0,1.000000,0.719628,0.000000,21.588832,0.000000,30.000000,0.000000,30.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.283272,0.000000
center_block,10,5,1,2,1,0,1.000000,0.544254,0.000000,16.327633,0.000000,30.000000,0.000000,30.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.303879,0.000000
