case_name,reward_map,requested_detour_budget,trials,waypoint_count,successful_trials,failure_trials,success_rate,reward_per_distance_mean_successful,reward_per_distance_std_successful,total_reward_mean_successful,total_reward_std_successful,total_distance_mean_all,total_distance_std_all,total_distance_mean_successful,total_distance_std_successful,visited_waypoints_mean_all,visited_waypoints_std_all,completion_rate_mean_all,completion_rate_std_all,runtime_seconds_mean,runtime_seconds_std
corridor_sweep,1,20,1,4,1,0,1.000000,0.539487,0.000000,72.830742,0.000000,135.000000,0.000000,135.000000,0.000000,4.000000,0.000000,1.000000,0.000000,12.726449,0.000000
corridor_sweep,2,20,1,4,1,0,1.000000,0.840824,0.000000,113.511182,0.000000,135.000000,0.000000,135.000000,0.000000,4.000000,0.000000,1.000000,0.000000,12.889481,0.000000
corridor_sweep,3,20,1,4,1,0,1.000000,0.701781,0.000000,94.740431,0.000000,135.000000,0.000000,135.000000,0.000000,4.000000,0.000000,1.000000,0.000000,12.760001,0.000000
corridor_sweep,4,20,1,4,1,0,1.000000,0.577033,0.000000,77.899400,0.000000,135.000000,0.000000,135.000000,0.000000,4.000000,0.000000,1.000000,0.000000,12.871946,0.000000
corridor_sweep,5,20,1,4,1,0,1.000000,0.767406,0.000000,103.599820,0.000000,135.000000,0.000000,135.000000,0.000000,4.000000,0.000000,1.000000,0.000000,12.390646,0.000000
corridor_sweep,6,20,1,4,1,0,1.000000,0.565470,0.000000,76.338384,0.000000,135.000000,0.000000,135.000000,0.000000,4.000000,0.000000,1.000000,0.000000,12.350520,0.000000
corridor_sweep,7,20,1,4,1,0,1.000000,0.826485,0.000000,111.575499,0.000000,135.000000,0.000000,135.000000,0.000000,4.000000,0.000000,1.000000,0.000000,12.204131,0.000000
corridor_sweep,8,20,1,4,1,0,1.000000,0.596854,0.000000,80.575276,0.000000,135.000000,0.000000,135.000000,0.000000,4.000000,0.000000,1.000000,0.000000,12.755386,0.000000
corridor_sweep,9,20,1,4,1,0,1.000000,0.730638,0.000000,98.636134,0.000000,135.000000,0.000000,135.000000,0.000000,4.000000,0.000000,1.000000,0.000000,13.126222,0.000000
corridor_sweep,10,20,1,4,1,0,1.000000,0.599784,0.000000,80.970845,0.000000,135.000000,0.000000,135.000000,0.000000,4.000000,0.000000,1.000000,0.000000,12.450649,0.000000
