case_name,reward_map,requested_detour_budget,trials,waypoint_count,successful_trials,failure_trials,success_rate,reward_per_distance_mean_successful,reward_per_distance_std_successful,total_reward_mean_successful,total_reward_std_successful,total_distance_mean_all,total_distance_std_all,total_distance_mean_successful,total_distance_std_successful,visited_waypoints_mean_all,visited_waypoints_std_all,completion_rate_mean_all,completion_rate_std_all,runtime_seconds_mean,runtime_seconds_std
detour_wall,1,20,1,4,1,0,1.000000,0.672041,0.000000,90.053484,0.000000,134.000000,0.000000,134.000000,0.000000,4.000000,0.000000,1.000000,0.000000,13.347109,0.000000
detour_wall,2,20,1,4,1,0,1.000000,0.884928,0.000000,118.580358,0.000000,134.000000,0.000000,134.000000,0.000000,4.000000,0.000000,1.000000,0.000000,13.564947,0.000000
detour_wall,3,20,1,4,1,0,1.000000,0.702217,0.000000,94.097040,0.000000,134.000000,0.000000,134.000000,0.000000,4.000000,0.000000,1.000000,0.000000,13.035939,0.000000
detour_wall,4,20,1,4,1,0,1.000000,0.617076,0.000000,82.688123,0.000000,134.000000,0.000000,134.000000,0.000000,4.000000,0.000000,1.000000,0.000000,13.204683,0.000000
detour_wall,5,20,1,4,1,0,1.000000,0.797822,0.000000,106.908212,0.000000,134.000000,0.000000,134.000000,0.000000,4.000000,0.000000,1.000000,0.000000,12.969430,0.000000
detour_wall,6,20,1,4,1,0,1.000000,0.563260,0.000000,75.476816,0.000000,134.000000,0.000000,134.000000,0.000000,4.000000,0.000000,1.000000,0.000000,13.454172,0.000000
detour_wall,7,20,1,4,1,0,1.000000,0.848882,0.000000,113.750176,0.000000,134.000000,0.000000,134.000000,0.000000,4.000000,0.000000,1.000000,0.000000,12.946183,0.000000
detour_wall,8,20,1,4,1,0,1.000000,0.678544,0.000000,90.924956,0.000000,134.000000,0.000000,134.000000,0.000000,4.000000,0.000000,1.000000,0.000000,13.403542,0.000000
detour_wall,9,20,1,4,1,0,1.000000,0.761081,0.000000,101.984830,0.000000,134.000000,0.000000,134.000000,0.000000,4.000000,0.000000,1.000000,0.000000,13.367362,0.000000
detour_wall,10,20,1,4,1,0,1.000000,0.641180,0.000000,85.918081,0.000000,134.000000,0.000000,134.000000,0.000000,4.000000,0.000000,1.000000,0.000000,13.302009,0.000000
