case_name,reward_map,requested_detour_budget,trials,waypoint_count,successful_trials,failure_trials,success_rate,reward_per_distance_mean_successful,reward_per_distance_std_successful,total_reward_mean_successful,total_reward_std_successful,total_distance_mean_all,total_distance_std_all,total_distance_mean_successful,total_distance_std_successful,visited_waypoints_mean_all,visited_waypoints_std_all,completion_rate_mean_all,completion_rate_std_all,runtime_seconds_mean,runtime_seconds_std
detour_wall,1,15,1,4,1,0,1.000000,0.679139,0.000000,77.421812,0.000000,114.000000,0.000000,114.000000,0.000000,4.000000,0.000000,1.000000,0.000000,9.879912,0.000000
detour_wall,2,15,1,4,1,0,1.000000,0.882510,0.000000,100.606188,0.000000,114.000000,0.000000,114.000000,0.000000,4.000000,0.000000,1.000000,0.000000,9.803890,0.000000
detour_wall,3,15,1,4,1,0,1.000000,0.681215,0.000000,77.658499,0.000000,114.000000,0.000000,114.000000,0.000000,4.000000,0.000000,1.000000,0.000000,10.333709,0.000000
detour_wall,4,15,1,4,1,0,1.000000,0.627968,0.000000,71.588372,0.000000,114.000000,0.000000,114.000000,0.000000,4.000000,0.000000,1.000000,0.000000,9.879644,0.000000
detour_wall,5,15,1,4,1,0,1.000000,0.765222,0.000000,87.235266,0.000000,114.000000,0.000000,114.000000,0.000000,4.000000,0.000000,1.000000,0.000000,9.728777,0.000000
detour_wall,6,15,1,4,1,0,1.000000,0.496554,0.000000,56.607111,0.000000,114.000000,0.000000,114.000000,0.000000,4.000000,0.000000,1.000000,0.000000,9.846412,0.000000
detour_wall,7,15,1,4,1,0,1.000000,0.814396,0.000000,92.841135,0.000000,114.000000,0.000000,114.000000,0.000000,4.000000,0.000000,1.000000,0.000000,9.657947,0.000000
detour_wall,8,15,1,4,1,0,1.000000,0.697251,0.000000,79.486644,0.000000,114.000000,0.000000,114.000000,0.000000,4.000000,0.000000,1.000000,0.000000,10.398760,0.000000
detour_wall,9,15,1,4,1,0,1.000000,0.710473,0.000000,80.993919,0.000000,114.000000,0.000000,114.000000,0.000000,4.000000,0.000000,1.000000,0.000000,9.765332,0.000000
detour_wall,10,15,1,4,1,0,1.000000,0.612992,0.000000,69.881137,0.000000,114.000000,0.000000,114.000000,0.000000,4.000000,0.000000,1.000000,0.000000,9.631592,0.000000
